,Unnamed: 0,Cod.Car.Sec,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final
1155,10074,ELE-PLS13 ,0,2018,11,19,0,0,21,
1156,10075,ELE-PLS13 ,0,2018,16,15,0,0,0,"1F-1,2F-1,3F-1"
1157,10076,ELE-PLS13 ,0,0,6,5,0,0,0,
1158,10077,ELE-PLS13 ,0,2018,11,23,0,0,0,1F-1
1159,10078,CIV-PLS13 ,0,0,17,7,0,0,0,
1160,10079,CIV-PLS13 ,0,2018,10,5,0,28,0,3F-1
1161,10080,IND-PLS13 ,0,2018,16,14,0,0,0,"1F-1,2F-1"
1162,10081,ELE-PLS13 ,1,2018,15,24,0,50,0,2F-5
1163,10082,IND-PLS13 ,1,2018,12,23,0,0,0,1F-4
1164,10083,ELE-PLS13 ,0,2018,13,0,0,0,0,3F-1
1165,10084,ELE-PLS13 ,0,0,0,0,0,0,0,
1166,10085,ELE-PLS13 ,1,2018,16,23,0,0,0,1F-2
1167,10086,CIV-PLS13 ,1,2018,9,15,0,46,0,2F-3
1168,10087,ELE-PLS13 ,0,2018,9,7,0,34,0,"2F-1,3F-1"
1169,10088,IND-PLS13 ,1,2018,0,0,0,0,0,1F-2
1170,10089,ELE-PLS13 ,0,0,0,0,0,0,0,
1171,10090,CIV-PLS13 ,1,2018,17,20,0,0,0,1F-4
1172,10091,ELE-PLS13 ,1,2018,13,10,0,39,0,2F-2
1173,10092,IND-PLS13 ,0,2018,7,15,0,34,0,"2F-1,3F-1"
1174,10093,MCT-PLS13 ,1,2018,9,15,0,38,0,2F-2
1175,10094,CIV-PLS13 ,0,0,9,14,0,17,17,
1176,10095,MCT-PLS13 ,0,0,6,0,0,0,0,
1177,10096,ELE-PLS13 ,1,2018,15,17,0,0,0,"1F-1,2F-2"
1178,10097,CIV-PLS13 ,1,2018,9,27,0,0,0,1F-4
1179,10098,MCT-PLS13 ,1,2018,13,18,0,52,0,2F-4
1180,10099,IND-PLS13 ,1,2018,16,12,0,0,0,1F-2
1181,10100,IND-PLS13 ,0,0,6,12,0,0,20,
1182,10101,MCT-PLS13 ,0,0,10,5,0,8,18,
1183,10102,MCT-PLS13 ,0,0,8,4,0,0,0,
1184,10103,CIV-PLS13 ,1,2018,14,25,0,0,0,1F-3
1185,10104,CIV-PLS13 ,1,2018,21,17,0,0,0,1F-4
1186,10105,IND-PLS13 ,1,2018,14,20,0,0,0,1F-2
1187,10106,CIV-PLS13 ,0,0,10,12,0,22,14,
1188,10107,CIV-PLS13 ,0,0,10,12,0,2,0,
1189,10108,ELE-PLS13 ,1,2018,12,24,0,0,0,1F-2
1190,10109,CIV-PLS13 ,0,2018,13,20,0,0,0,3F-1
1191,10110,IND-PLS13 ,1,2018,16,10,0,46,0,2F-5
1192,10111,CIV-PLS13 ,1,2018,15,14,0,0,0,1F-2
1193,10112,CIV-PLS13 ,0,0,0,0,0,0,0,
1194,10113,ELE-PLS13 ,0,2018,10,9,0,44,0,"2F-1,3F-1"
1195,10114,CIV-PLS13 ,1,2018,14,23,0,0,0,1F-3
1196,10115,ELE-PLS13 ,1,2018,15,22,0,0,0,1F-2
1197,10116,ELE-PLS13 ,0,0,3,0,0,0,0,
1198,10117,MEC-PLS13 ,0,2018,13,22,0,24,32,3F-1
1199,10118,CIV-PLS13 ,0,0,8,0,0,0,0,
1200,10119,MCT-PLS13 ,1,2018,16,20,0,25,0,2F-3
1201,10120,MCT-PLS13 ,0,0,11,4,0,26,0,
1202,10121,CIV-PLS13 ,0,0,11,6,0,0,0,
1203,10122,CIV-PLS13 ,0,0,13,10,0,17,16,
1204,10123,MCT-PLS13 ,1,2018,12,17,0,44,0,2F-3
1205,10124,MCT-PLS13 ,0,0,9,6,0,0,0,
1206,10125,IND-PLS13 ,0,0,10,0,0,0,0,
1207,10126,MCT-PLS13 ,0,0,8,2,0,0,0,
1208,10127,ELE-PLS13 ,0,0,9,1,0,0,0,
1209,10128,MCT-PLS13 ,0,0,0,0,0,0,0,
1210,10129,MCT-PLS13 ,0,0,9,0,0,0,0,
1211,10130,CIV-PLS13 ,1,2018,7,15,0,38,0,2F-3
1212,10131,IND-PLS13 ,0,2018,11,11,0,44,0,"2F-1,3F-1"
1213,10132,MCT-PLS13 ,1,2018,17,17,0,38,0,2F-2
1214,10133,CIV-PLS13 ,1,2018,10,15,0,48,0,2F-3
1215,10134,IND-PLS13 ,0,0,0,0,0,0,0,
1216,10135,MEC-PLS13 ,0,0,14,10,0,20,13,
1217,10136,ELE-PLS13 ,0,0,9,0,0,0,0,
1218,10137,ELE-PLS13 ,1,2018,18,26,0,0,0,1F-4
1219,10138,CIV-PLS13 ,0,2018,7,24,0,0,0,"2F-1,3F-1"
1220,10139,ELE-PLS13 ,0,2018,13,9,0,40,0,"2F-1,3F-1"
1221,10140,ELE-PLS13 ,0,2018,15,10,0,0,38,3F-1
1222,10141,ELE-PLS13 ,0,0,15,9,0,25,0,
1223,10142,MCT-PLS13 ,0,0,7,4,0,0,0,
1224,10143,CIV-PLS13 ,0,0,11,4,0,20,0,
1225,10144,CIV-PLS13 ,1,2018,15,22,0,0,0,1F-3
1226,10145,ELE-PLS13 ,0,0,2,0,0,0,0,
1227,10146,IND-PLS13 ,0,2018,12,11,0,36,0,"2F-1,3F-1"
1228,10147,CIV-PLS13 ,1,2018,15,14,0,0,0,"1F-1,2F-2"
1229,10148,MCT-PLS13 ,0,0,9,3,0,0,0,
1230,10149,ELE-PLS13 ,1,2018,11,8,0,40,0,2F-2
1231,10150,ELE-PLS13 ,0,2018,13,18,0,0,0,
1232,10151,MCT-PLS13 ,0,0,4,6,0,0,0,
1233,10152,MCT-PLS13 ,0,0,10,15,0,24,18,
1234,10153,MEC-PLS13 ,1,2018,8,0,0,0,0,1F-2
1235,10154,CIV-PLS13 ,1,2018,11,6,0,44,0,2F-3
1236,10155,CIV-PLS13 ,1,2018,15,21,0,0,0,1F-4
1237,10156,ELE-PLS13 ,0,0,0,0,0,0,0,
1238,10157,IND-PLS13 ,0,0,5,0,0,0,0,
1239,10158,CIV-PLS13 ,1,2018,13,18,0,0,0,1F-2
1240,10159,ELE-PLS13 ,0,2018,17,14,0,26,32,3F-1
1241,10160,ELE-PLS13 ,0,0,8,2,0,0,0,
1242,10161,CIV-PLS13 ,0,2018,9,7,0,0,35,
1243,10162,MCT-PLS13 ,0,0,13,10,0,14,26,
1244,10163,CIV-PLS13 ,0,0,0,0,0,0,0,
1245,10164,CIV-PLS13 ,0,0,7,8,0,0,28,
1246,10165,ELE-PLS13 ,1,2018,8,22,0,30,43,3F-3
1247,10166,CIV-PLS13 ,1,2018,13,18,0,48,0,2F-5
1248,10167,ELE-PLS13 ,1,2018,18,20,0,46,0,2F-4
1249,10168,MEC-PLS13 ,0,2018,10,16,0,0,32,
1250,10169,ELE-PLS13 ,0,2018,17,13,0,32,30,
1251,10170,IND-PLS13 ,1,2018,14,22,0,0,0,1F-4
1252,10171,ELE-PLS13 ,0,2018,14,6,0,22,32,
1253,10172,ELE-PLS13 ,0,0,12,11,0,0,0,
1254,10173,MCT-PLS13 ,0,0,4,0,0,0,0,
1255,10174,CIV-PLS13 ,0,0,12,14,0,20,23,
1256,10175,CIV-PLS13 ,0,0,10,11,0,20,25,
1257,10176,CIV-PLS13 ,0,2018,12,18,0,0,0,1F-1
1258,10177,ELE-PLS13 ,1,2018,16,11,0,44,0,2F-4
1259,10178,MCT-PLS13 ,1,2018,16,20,0,0,0,1F-4
1260,10179,CIV-PLS13 ,0,2018,8,10,0,36,0,3F-1
1261,10180,MCT-PLS13 ,0,0,0,0,0,0,0,
1262,10181,CIV-PLS13 ,1,2018,12,20,0,0,0,1F-2
1263,10182,ELE-PLS13 ,0,2018,15,17,0,0,34,3F-1
1264,10183,CIV-PLS13 ,1,2018,11,12,0,54,0,2F-5
1265,10184,MCT-PLS13 ,1,2018,14,24,0,0,0,1F-2
1266,10185,ELE-PLS13 ,1,2018,7,12,0,44,0,2F-4
1267,10186,CIV-PLS13 ,0,0,8,0,0,0,0,
1268,10187,ELE-PLS13 ,0,2018,8,8,0,31,0,"2F-1,3F-1"
1269,10188,MCT-PLS13 ,0,0,14,13,0,22,24,
1270,10189,CIV-PLS13 ,0,0,7,1,0,0,0,
1271,10190,CIV-PLS13 ,1,2018,19,13,0,48,0,2F-5
1272,10191,CIV-PLS13 ,0,2018,14,11,0,32,0,
1273,10192,CIV-PLS13 ,0,0,8,2,0,0,0,
1274,10193,CIV-PLS13 ,0,2018,8,14,0,16,30,3F-1
1275,10194,IND-PLS13 ,0,0,6,9,0,20,22,
1276,10195,CIV-PLS13 ,1,2018,15,20,0,40,0,2F-3
1277,10196,MCT-PLS13 ,0,0,0,0,0,0,0,
1278,10197,CIV-PLS13 ,1,2018,16,21,0,42,0,2F-3
1279,10198,ELE-PLS13 ,0,0,4,0,0,0,0,
1280,10199,CIV-PLS13 ,0,0,5,7,0,0,0,
1281,10200,CIV-PLS13 ,0,0,11,8,0,0,13,
1282,10201,MEC-PLS13 ,1,2018,19,19,0,0,0,1F-2
1283,10202,ELE-PLS13 ,1,2018,17,21,0,52,0,2F-5
1284,10203,ELE-PLS13 ,0,0,9,8,0,10,20,
1285,10204,IND-PLS13 ,0,0,6,0,0,0,0,
1286,10205,ELE-PLS13 ,1,2018,10,12,0,34,0,2F-2
1287,10206,ELE-PLS13 ,0,2018,13,14,0,34,0,"2F-1,3F-1"
1288,10207,CIV-PLS13 ,0,2018,0,0,0,0,0,
1289,10208,MCT-PLS13 ,1,2018,13,17,0,42,0,2F-4
1290,10209,ELE-PLS13 ,1,2018,18,24,0,44,0,2F-3
1291,10210,ELE-PLS13 ,0,2018,15,13,0,0,0,"1F-1,2F-1,3F-1"
1292,10211,CIV-PLS13 ,0,2018,13,13,0,26,30,3F-1
1293,10212,ELE-PLS13 ,1,2018,18,15,0,0,0,"1F-1,2F-2"
1294,10213,IND-PLS13 ,0,2018,13,18,0,0,0,3F-1
1295,10214,ELE-PLS13 ,0,2018,15,14,0,38,0,2F-1
1296,10215,CIV-PLS13 ,0,0,9,7,0,0,16,
1297,10216,IND-PLS13 ,0,0,6,0,0,0,0,
1298,10217,MEC-PLS13 ,0,0,8,9,0,0,5,
1299,10218,CIV-PLS13 ,0,0,8,2,0,0,0,
1300,10219,CIV-PLS13 ,0,2018,11,11,0,28,30,3F-1
1301,10220,CIV-PLS13 ,0,0,4,0,0,0,0,
1302,10221,CIV-PLS13 ,1,2018,15,14,0,0,0,1F-3
1303,10222,MCT-PLS13 ,1,2018,16,26,0,0,0,1F-3
1304,10223,CIV-PLS13 ,0,2018,11,9,0,14,32,3F-1
1305,10224,MEC-PLS13 ,1,2018,13,13,0,0,0,"1F-1,2F-3"
1306,10225,MCT-PLS13 ,0,2018,14,14,0,27,0,2F-1
1307,10226,ELE-PLS13 ,1,2018,15,11,0,50,0,2F-4
1308,10227,CIV-PLS13 ,0,0,11,13,0,0,0,
1309,10228,CIV-PLS13 ,0,0,10,14,0,22,0,
1310,10229,IND-PLS13 ,1,2018,12,9,0,0,0,1F-3
1311,10230,ELE-PLS13 ,0,2018,10,15,0,28,0,"2F-1,3F-1"
1312,10231,ELE-PLS13 ,0,0,8,2,0,0,0,
1313,10232,CIV-PLS13 ,0,2018,14,6,0,30,0,
1314,10233,CIV-PLS13 ,0,2018,14,14,0,36,0,2F-1
1315,10234,ELE-PLS13 ,1,2018,9,13,0,54,0,2F-5
1316,10235,CIV-PLS13 ,1,2018,18,21,0,0,0,1F-5
1317,10236,ELE-PLS13 ,0,0,0,0,0,0,0,
1318,10237,ELE-PLS13 ,0,0,0,0,0,0,0,
1319,10238,CIV-PLS13 ,1,2018,12,19,0,0,0,1F-2
1320,10239,ELE-PLS13 ,1,2018,15,22,0,0,0,1F-4
1321,10240,CIV-PLS13 ,0,2018,10,10,0,34,0,"2F-1,3F-1"
1322,10241,ELE-PLS13 ,0,0,7,5,0,0,0,
1323,10242,CIV-PLS13 ,0,0,13,14,0,0,0,
1324,10243,CIV-PLS13 ,0,2018,14,6,0,23,27,3F-1
1325,10244,ELE-PLS13 ,0,0,4,6,0,0,0,
1326,10245,CIV-PLS13 ,0,0,11,0,0,0,0,
1327,10246,MCT-PLS13 ,0,2018,0,0,0,0,0,3F-1
1328,10422,ELE-PLS09 ,0,2018,17,9,0,33,0,3F-1
1329,10423,MEC-PLS09 ,0,0,0,0,0,0,0,
1330,10424,MEC-PLS09 ,1,2018,12,17,0,0,0,"1F-1,2F-2"
1331,10425,ELE-PLS09 ,1,2018,12,0,0,0,0,1F-2
1332,10426,MCT-PLS09 ,0,2018,19,7,0,0,0,
1333,10427,CIV-PLS09 ,0,0,8,0,0,0,0,
1334,10428,ELE-PLS09 ,0,0,2,8,0,0,0,
1335,10429,MEC-PLS09 ,0,0,7,0,0,0,0,
1336,10430,ELE-PLS09 ,0,0,10,14,0,0,10,
1337,10431,MEC-PLS09 ,0,0,13,4,0,0,0,
1338,10432,MEC-PLS09 ,1,2018,15,18,0,0,0,1F-2
1339,10433,MEC-PLS09 ,0,0,0,3,0,0,0,
1340,10434,ELE-PLS09 ,0,2018,7,17,0,20,0,2F-1
1341,10435,IND-PLS09 ,0,0,7,6,0,0,0,
1342,10436,ELE-PLS09 ,0,0,11,1,0,0,0,
1343,10437,ELE-PLS09 ,0,0,12,10,0,0,0,
1344,10438,CIV-PLS09 ,0,0,0,0,0,0,0,
1345,10439,CIV-PLS09 ,0,0,0,0,0,0,0,
1346,10440,ELE-PLS09 ,0,0,9,7,0,0,0,
1347,10441,MEC-PLS09 ,0,0,10,10,0,26,20,
1348,10442,MEC-PLS09 ,0,0,9,0,0,0,0,
1349,10443,CIV-PLS09 ,0,0,11,4,0,0,0,
1350,10444,MEC-PLS09 ,0,0,7,0,0,0,0,
1351,10445,CIV-PLS09 ,0,0,3,0,0,0,0,
1352,10446,IND-PLS09 ,0,2018,9,15,0,0,32,3F-1
1353,10447,MCT-PLS09 ,0,0,0,0,0,0,0,
1354,10448,CIV-PLS09 ,0,0,5,8,0,0,0,
1355,10449,ELE-PLS09 ,0,0,10,0,0,0,0,
1356,13569,ELE-PLS13 ,1,2018,0,0,0,0,0,1F-2
1357,13570,ELE-PLS13 ,0,2019,18,16,0,0,0,
1358,13571,MCT-PLS13 ,0,0,0,0,0,0,0,
1359,13572,IND-PLS13 ,0,0,11,16,0,25,0,
1360,13573,MCT-PLS13 ,1,2018,20,17,0,0,0,"1F-1,2F-3"
1361,13574,ELE-PLS13 ,0,0,17,12,0,30,0,
1362,13575,IND-PLS13 ,1,2019,19,30,0,0,0,1F-4
1363,13576,MCT-PLS13 ,1,2018,15,25,0,0,0,1F-4
1364,13577,ELE-PLS13 ,1,2018,18,20,0,0,0,"1F-1,2F-3"
1365,13578,ELE-PLS13 ,0,0,6,0,0,0,0,
1366,13579,IND-PLS13 ,0,0,10,13,0,4,0,
1367,13580,MCT-PLS13 ,1,2018,20,22,0,0,0,1F-3
1368,13581,MEC-PLS13 ,0,0,0,0,0,0,0,
1369,13582,CIV-PLS13 ,0,2018,0,0,0,0,0,
1370,13583,ELE-PLS13 ,0,0,12,7,0,0,0,
1371,13584,ELE-PLS13 ,0,0,15,11,0,18,0,
1372,13585,MCT-PLS13 ,0,0,0,0,0,0,0,
1373,13586,CIV-PLS13 ,0,2018,9,0,0,0,0,
1374,13587,MCT-PLS13 ,1,2018,16,18,0,31,0,2F-4
1375,13588,ELE-PLS13 ,1,2019,17,17,0,0,0,"1F-1,2F-4"
1376,13589,ELE-PLS13 ,1,2018,17,24,0,0,0,1F-2
1377,13590,ELE-PLS13 ,1,2018,19,21,0,0,0,"1F-1,2F-3"
1378,13591,MEC-PLS13 ,1,2018,13,0,0,0,0,1F-3
1379,13592,ELE-PLS13 ,1,2019,17,18,0,0,0,"1F-1,2F-2"
1380,13593,CIV-PLS13 ,1,2018,19,24,0,0,0,1F-4
1381,13594,MEC-PLS13 ,1,2019,19,16,0,0,0,1F-2
1382,13595,CIV-PLS13 ,1,2018,19,21,0,0,0,1F-3
1383,13596,ELE-PLS13 ,0,2018,18,12,0,0,0,1F-1
1384,13597,ELE-PLS13 ,0,2019,16,22,0,0,0,
1385,13598,MEC-PLS13 ,1,2018,18,21,0,0,0,1F-3
1386,13599,MEC-PLS13 ,1,2018,19,24,0,0,0,1F-2
1387,13600,ELE-PLS13 ,0,0,15,13,0,0,0,
1388,13601,IND-PLS13 ,0,0,14,10,0,16,0,
1389,13602,IND-PLS13 ,0,0,0,0,0,0,0,
1390,13603,IND-PLS13 ,0,0,11,12,0,11,0,
1391,13604,CIV-PLS13 ,0,0,0,9,0,0,0,
1392,13605,CIV-PLS13 ,1,2018,21,18,0,0,0,1F-3
1393,13606,MCT-PLS13 ,0,0,5,13,0,8,0,
1394,13607,IND-PLS13 ,1,2018,10,26,0,0,0,"1F-1,2F-2"
1395,13608,CIV-PLS13 ,0,2018,0,0,0,0,0,
1396,13609,ELE-PLS13 ,1,2019,17,27,0,0,0,2F-3
1397,13610,MCT-PLS13 ,1,2018,0,13,0,0,0,"1F-1,2F-2"
1398,13611,MCT-PLS13 ,0,0,13,9,0,14,0,
1399,13612,ELE-PLS13 ,1,2019,17,30,0,0,0,1F-5
1400,13613,MCT-PLS13 ,1,2018,20,23,0,0,0,1F-5
1401,13614,MEC-PLS13 ,1,2018,17,13,0,0,0,1F-2
1402,13615,ELE-PLS13 ,0,0,15,7,0,8,0,
1403,13616,MCT-PLS13 ,0,0,0,0,0,0,0,
1404,13617,ELE-PLS13 ,1,2019,16,30,0,0,0,1F-3
1405,13618,MCT-PLS13 ,0,0,0,0,0,0,0,
1406,13619,ELE-PLS13 ,0,2018,11,16,0,0,0,1F-1
1407,13620,CIV-PLS13 ,1,2018,19,25,0,0,0,1F-4
1408,13621,MEC-PLS13 ,1,2018,18,29,0,0,0,1F-3
1409,13622,CIV-PLS13 ,0,0,10,13,0,24,0,
1410,13623,CIV-PLS13 ,1,2018,18,24,0,0,0,1F-3
1411,13624,MEC-PLS13 ,0,2018,15,20,0,0,0,1F-1
1412,13625,CIV-PLS13 ,1,2018,18,25,0,0,0,1F-3
1413,13626,MEC-PLS13 ,1,2019,17,24,0,0,0,1F-3
1414,13627,MEC-PLS13 ,0,0,15,13,0,20,0,
1415,13628,ELE-PLS13 ,1,2018,0,0,0,0,0,1F-3
1416,13629,ELE-PLS13 ,0,0,10,8,0,13,0,
1417,13630,IND-PLS13 ,1,2019,18,17,0,0,0,"1F-1,2F-3"
1418,13631,MCT-PLS13 ,1,2019,17,24,0,0,0,"1F-1,2F-5"
1419,13632,CIV-PLS13 ,0,0,14,0,0,0,0,
1420,13633,CIV-PLS13 ,1,2019,15,18,0,0,0,1F-3
1421,13634,IND-PLS13 ,0,0,13,18,0,22,0,
1422,13635,CIV-PLS13 ,0,2018,21,0,0,0,0,2F-1
1423,13636,MEC-PLS13 ,0,0,7,19,0,30,0,
1424,13637,CIV-PLS13 ,1,2018,19,17,0,0,0,1F-2
1425,13638,ELE-PLS13 ,0,0,20,21,0,0,0,
1426,13639,ELE-PLS13 ,1,2018,17,0,0,0,0,1F-2
1427,13640,MEC-PLS13 ,0,0,0,0,0,0,0,
1428,13641,CIV-PLS13 ,1,2019,16,26,0,0,0,1F-2
1429,13642,CIV-PLS13 ,0,2018,11,14,0,0,0,"1F-1,2F-1"
1430,13643,CIV-PLS13 ,0,2019,12,22,0,36,0,
1431,13644,CIV-PLS13 ,1,2018,12,21,0,48,0,2F-5
1432,13645,CIV-PLS13 ,0,2018,0,0,0,0,0,1F-1
1433,13646,CIV-PLS13 ,1,2018,17,28,0,0,0,1F-4
1434,13647,CIV-PLS13 ,0,0,0,0,0,0,0,
1435,13648,IND-PLS13 ,1,2019,16,18,0,0,0,1F-2
1436,13649,MEC-PLS13 ,0,0,13,11,0,28,0,
1437,13650,CIV-PLS13 ,0,2019,20,20,0,0,0,1F-1
1438,13651,MEC-PLS13 ,0,0,16,14,0,12,0,
1439,13652,MCT-PLS13 ,0,0,10,24,0,0,0,
1440,13653,MCT-PLS13 ,1,2019,18,20,0,16,0,2F-3
1441,13654,IND-PLS13 ,1,2018,14,15,0,0,0,"1F-1,2F-3"
1442,13655,CIV-PLS13 ,1,2019,20,19,0,0,0,1F-2
1443,13656,MCT-PLS13 ,0,0,13,15,0,0,0,
1444,13657,MCT-PLS13 ,0,2019,12,15,0,32,0,2F-1
1445,13658,CIV-PLS13 ,0,0,0,0,0,0,0,
1446,13659,ELE-PLS13 ,1,2018,14,17,0,23,0,2F-3
1447,13660,MEC-PLS13 ,0,0,13,17,0,22,0,
1448,13661,IND-PLS13 ,1,2019,16,18,0,0,0,"1F-1,2F-3"
1449,13662,CIV-PLS13 ,1,2018,19,26,0,0,0,1F-3
1450,13663,IND-PLS13 ,0,2018,18,15,0,0,0,1F-1
1451,13664,CIV-PLS13 ,1,2019,21,21,0,0,0,1F-3
1452,13665,CIV-PLS13 ,1,2018,17,21,0,0,0,1F-2
1453,13666,ELE-PLS13 ,0,0,6,9,0,0,0,
1454,13667,CIV-PLS13 ,1,2019,13,13,0,34,0,2F-3
1455,13668,IND-PLS13 ,0,0,17,12,0,13,0,
1456,13669,ELE-PLS13 ,1,2019,22,20,0,0,0,1F-4
1457,13670,ELE-PLS13 ,0,0,13,10,0,0,0,
1458,13671,MCT-PLS13 ,0,0,9,6,0,4,0,
1459,13672,IND-PLS13 ,1,2018,16,23,0,0,0,1F-2
1460,13673,MEC-PLS13 ,1,2018,11,0,0,0,0,1F-3
1461,13674,CIV-PLS13 ,1,2019,15,24,0,0,0,1F-2
1462,13675,IND-PLS13 ,1,2018,19,23,0,0,0,1F-3
1463,13676,ELE-PLS13 ,0,0,9,11,0,12,0,
1464,13677,MCT-PLS13 ,1,2019,15,29,0,0,0,2F-4
1465,13678,IND-PLS13 ,1,2018,18,21,0,0,0,"1F-1,2F-2"
1466,13679,IND-PLS13 ,1,2019,20,23,0,0,0,1F-3
1467,13680,CIV-PLS13 ,1,2018,18,28,0,0,0,1F-4
1468,13681,CIV-PLS13 ,1,2018,16,28,0,0,0,1F-3
1469,13682,CIV-PLS13 ,0,0,0,0,0,0,0,
1470,13683,CIV-PLS13 ,1,2018,21,20,0,0,0,"1F-1,2F-3"
1471,13684,CIV-PLS13 ,0,0,10,12,0,12,0,
1472,13685,ELE-PLS13 ,0,0,0,0,0,0,0,
1473,13686,CIV-PLS13 ,1,2018,20,22,0,0,0,1F-3
1474,13687,MCT-PLS13 ,1,2019,19,28,0,0,0,2F-3
1475,13688,ELE-PLS13 ,0,2018,0,0,0,0,0,
1476,13689,ELE-PLS13 ,1,2018,18,18,0,0,0,"1F-1,2F-4"
1477,13690,CIV-PLS13 ,1,2018,17,24,0,0,0,1F-3
1478,13691,ELE-PLS13 ,1,2018,18,16,0,0,0,1F-2
1479,13692,ELE-PLS13 ,1,2019,18,28,0,0,0,1F-3
1480,13693,ELE-PLS13 ,1,2018,20,12,0,0,0,"1F-1,2F-3"
1481,13694,CIV-PLS13 ,0,0,0,0,0,0,0,
1482,13695,CIV-PLS13 ,0,2018,0,0,0,0,0,
1483,13696,IND-PLS13 ,0,2018,17,22,0,0,0,1F-1
1484,13697,ELE-PLS13 ,0,0,0,29,0,0,0,
1485,13698,ELE-PLS13 ,0,2018,21,11,0,0,0,1F-1
1486,13699,CIV-PLS13 ,0,0,3,3,0,0,0,
1487,13700,IND-PLS13 ,1,2018,18,0,0,0,0,2F-3
1488,13701,CIV-PLS13 ,0,2019,16,18,0,0,0,2F-1
1489,13702,IND-PLS13 ,0,0,17,12,0,22,0,
1490,13703,MCT-PLS13 ,1,2019,18,16,0,0,0,"1F-1,2F-2"
1491,13704,MCT-PLS13 ,0,0,9,14,0,0,0,
1492,13705,CIV-PLS13 ,0,0,16,13,0,14,0,
1493,13706,CIV-PLS13 ,0,2018,5,16,0,0,0,1F-1
1494,13707,ELE-PLS13 ,1,2018,19,29,0,0,0,1F-3
1495,13708,MEC-PLS13 ,1,2019,11,21,0,0,0,"1F-1,2F-3"
1496,13709,MCT-PLS13 ,0,0,15,14,0,13,0,
1497,13710,CIV-PLS13 ,0,0,13,7,0,0,0,
1498,13711,CIV-PLS13 ,1,2019,16,24,0,0,0,1F-2
1499,13712,MCT-PLS13 ,0,0,15,0,0,6,0,
1500,13713,ELE-PLS13 ,0,0,7,9,0,0,0,
1501,13714,ELE-PLS13 ,1,2019,14,10,0,38,0,2F-4
1502,13715,MCT-PLS13 ,0,0,11,13,0,16,0,
1503,13716,CIV-PLS13 ,0,2019,15,16,0,0,0,
1504,13717,IND-PLS13 ,0,2018,0,0,0,0,0,1F-1
1505,13718,IND-PLS13 ,1,2019,13,21,0,30,0,2F-4
1506,13719,ELE-PLS13 ,1,2019,16,18,0,0,0,"1F-1,2F-2"
1507,13720,ELE-PLS13 ,0,2019,14,10,0,32,0,2F-1
1508,13721,CIV-PLS13 ,1,2018,13,8,0,0,0,1F-2
1509,13722,ELE-PLS13 ,0,2018,10,13,0,0,0,1F-1
1510,13723,ELE-PLS13 ,0,2018,0,0,0,10,0,2F-1
1511,13724,ELE-PLS13 ,0,0,6,14,0,0,0,
1512,13725,MCT-PLS13 ,0,0,0,0,0,0,0,
1513,13726,CIV-PLS13 ,0,0,19,11,0,18,0,
1514,13727,ELE-PLS13 ,0,2019,17,16,0,22,0,2F-1
1515,13728,IND-PLS13 ,1,2018,15,20,0,0,0,1F-3
1516,13729,MCT-PLS13 ,0,2019,11,22,0,0,0,2F-1
1517,13730,ELE-PLS13 ,0,2018,0,12,0,0,0,
1518,13731,MCT-PLS13 ,0,2019,18,17,0,17,0,
1519,13732,IND-PLS13 ,0,0,6,0,0,0,0,
1520,13733,ELE-PLS13 ,1,2018,0,0,0,36,0,2F-5
1521,13734,CIV-PLS13 ,1,2018,17,22,0,0,0,1F-2
