,Unnamed: 0,Cod.Car.Sec,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final
1522,13735,MCT-PLS13 ,0,2019,15,16,0,18,0,
1523,13736,CIV-PLS13 ,1,2019,16,21,0,0,0,1F-2
1524,13737,MEC-PLS13 ,1,2018,20,20,0,0,0,1F-2
1525,13738,ELE-PLS13 ,1,2018,20,28,0,0,0,1F-4
1526,13739,ELE-PLS13 ,1,2018,19,19,0,0,0,"1F-1,2F-4"
1527,13740,ELE-PLS13 ,0,2019,16,22,0,0,0,
1528,13741,CIV-PLS13 ,0,2019,16,19,0,0,0,"1F-1,2F-1"
1529,13742,CIV-PLS13 ,1,2019,16,27,0,0,0,"1F-1,2F-2"
1530,13743,CIV-PLS13 ,1,2018,17,22,0,0,0,"1F-1,2F-3"
1531,13744,CIV-PLS13 ,0,2018,14,21,0,0,0,1F-1
1532,13745,ELE-PLS13 ,1,2018,16,23,0,0,0,1F-4
1533,13746,CIV-PLS13 ,0,2019,16,13,0,0,0,"1F-1,2F-1"
1534,13747,ELE-PLS13 ,0,2018,12,14,0,0,0,1F-1
1535,13748,MCT-PLS13 ,1,2019,21,25,0,0,0,1F-4
1536,13749,CIV-PLS13 ,0,2019,10,20,0,0,0,1F-1
1537,13750,CIV-PLS13 ,0,2018,0,0,0,0,0,
1538,13751,CIV-PLS13 ,0,2019,20,19,0,0,0,"1F-1,2F-1"
1539,13752,CIV-PLS13 ,1,2018,16,19,0,0,0,1F-2
1540,13753,IND-PLS13 ,0,0,21,6,0,26,0,
1541,13754,ELE-PLS13 ,0,0,0,0,0,0,0,
1542,13755,CIV-PLS13 ,1,2019,17,20,0,0,0,"1F-1,2F-3"
1543,13756,ELE-PLS13 ,0,2018,0,0,0,0,0,
1544,13757,ELE-PLS13 ,1,2019,19,32,0,0,0,1F-4
1545,13758,CIV-PLS13 ,1,2018,17,24,0,0,0,1F-3
1546,13759,IND-PLS13 ,1,2018,10,24,0,20,0,2F-4
1547,13760,ELE-PLS13 ,1,2018,20,30,0,0,0,1F-4
1548,13761,CIV-PLS13 ,0,0,20,8,0,22,0,
1549,13762,MEC-PLS13 ,0,0,12,12,0,0,0,
1550,13763,CIV-PLS13 ,1,2019,18,18,0,0,0,"1F-1,2F-2"
1551,13764,CIV-PLS13 ,1,2018,23,20,0,0,0,1F-3
1552,13765,CIV-PLS13 ,1,2018,11,17,0,0,0,"1F-1,2F-2"
1553,13766,MCT-PLS13 ,1,2018,19,22,0,0,0,1F-4
1554,13767,CIV-PLS13 ,1,2019,18,15,0,0,0,2F-4
1555,13768,ELE-PLS13 ,1,2018,14,20,0,0,0,2F-4
1556,13769,CIV-PLS13 ,1,2018,21,25,0,0,0,1F-4
1557,13770,CIV-PLS13 ,0,2018,15,21,0,0,0,"1F-1,2F-1"
1558,13771,CIV-PLS13 ,1,2018,22,23,0,0,0,1F-3
1559,13772,ELE-PLS13 ,1,2019,22,27,0,0,0,1F-4
1560,13773,CIV-PLS13 ,0,2019,15,15,0,36,0,2F-1
1561,13774,CIV-PLS13 ,0,0,9,15,0,10,0,
1562,13775,CIV-PLS13 ,1,2018,15,31,0,0,0,1F-5
1563,13776,ELE-PLS13 ,0,0,0,0,0,0,0,
1564,13777,MCT-PLS13 ,1,2019,20,20,0,0,0,"1F-1,2F-2"
1565,17105,MCT-PLS13 ,0,0,0,0,0,0,0,
1566,17106,MCT-PLS13 ,0,0,6,0,0,0,0,
1567,17107,ELE-PLS13 ,0,2019,12,0,0,0,0,
1568,17108,ELE-PLS13 ,1,2019,16,30,9,0,0,1F-5
1569,17109,MCT-PLS13 ,0,0,15,0,3,0,0,
1570,17110,IND-PLS13 ,0,2019,16,25,5,0,0,1F-1
1571,17111,CIV-PLS13 ,0,0,11,9,5,0,0,
1572,17112,ELE-PLS13 ,1,2019,21,28,5,0,0,1F-4
1573,17113,MCT-PLS13 ,0,0,5,7,4,0,0,
1574,17114,ELE-PLS13 ,0,0,12,14,6,24,0,
1575,17115,ELE-PLS13 ,0,0,0,0,3,0,0,
1576,17116,ELE-PLS13 ,0,0,0,2,2,0,0,
1577,17117,IND-PLS13 ,0,0,12,5,2,16,0,
1578,17118,CIV-PLS13 ,1,2019,20,22,9,0,0,1F-4
1579,17119,MCT-PLS13 ,0,0,4,0,2,0,0,
1580,17120,MEC-PLS13 ,0,0,0,15,2,22,0,
1581,17121,IND-PLS13 ,0,2019,14,24,7,0,0,1F-1
1582,17122,CIV-PLS13 ,0,0,0,0,2,0,0,
1583,17123,ELE-PLS13 ,0,0,0,5,2,0,0,
1584,17124,MEC-PLS13 ,0,2019,10,20,5,0,0,1F-1
1585,17125,ELE-PLS13 ,0,2019,9,25,8,0,0,1F-1
1586,17126,MCT-PLS13 ,0,0,0,4,2,0,0,
1587,17127,ELE-PLS13 ,1,2019,17,27,9,0,0,1F-3
1588,17128,CIV-PLS13 ,0,0,3,19,2,26,0,
1589,17129,ELE-PLS13 ,1,2019,20,28,8,0,0,1F-4
1590,17130,ELE-PLS13 ,0,2019,9,0,0,0,0,1F-1
1591,17131,IND-PLS13 ,0,0,10,17,4,16,0,
1592,17132,ELE-PLS13 ,0,0,12,9,4,16,0,
1593,17133,CIV-PLS13 ,0,0,12,16,5,12,0,
1594,17134,ELE-PLS13 ,0,2019,18,15,2,0,0,1F-1
1595,17135,IND-PLS13 ,0,0,9,10,3,15,0,
1596,17136,IND-PLS13 ,0,0,6,13,5,22,0,
1597,17137,ELE-PLS13 ,0,0,0,0,2,0,0,
1598,17138,MEC-PLS13 ,0,2019,8,24,4,0,0,1F-1
1599,17139,IND-PLS13 ,0,2019,11,23,5,0,0,1F-1
1600,17140,CIV-PLS13 ,0,0,0,0,2,0,0,
1601,17141,ELE-PLS13 ,0,2019,13,9,8,27,0,
1602,17142,MCT-PLS13 ,0,2019,5,17,5,30,0,
1603,17143,ELE-PLS13 ,0,0,12,16,3,18,0,
1604,17144,ELE-PLS13 ,0,2019,14,17,5,0,0,1F-1
1605,17145,MCT-PLS13 ,0,2019,8,22,6,0,0,1F-1
1606,17146,CIV-PLS13 ,0,2019,11,27,3,0,0,1F-1
1607,17147,MCT-PLS13 ,0,0,7,2,4,0,0,
1608,17148,MCT-PLS13 ,0,0,0,0,0,0,0,
1609,17149,ELE-PLS13 ,0,2019,6,20,8,28,0,
1610,17150,IND-PLS13 ,0,0,3,16,2,12,0,
1611,17151,CIV-PLS13 ,0,2019,11,22,6,0,0,1F-1
1612,17152,CIV-PLS13 ,0,0,13,13,5,16,0,
1613,17153,MEC-PLS13 ,0,2019,11,22,7,0,0,1F-1
1614,17154,MCT-PLS13 ,0,0,12,0,1,0,0,
1615,17155,CIV-PLS13 ,1,2019,19,17,5,0,0,1F-3
1616,17156,MEC-PLS13 ,1,2019,14,17,4,0,0,1F-2
1617,17157,ELE-PLS13 ,0,2019,12,22,5,0,0,1F-1
1618,17158,ELE-PLS13 ,0,0,4,12,3,8,0,
1619,17159,CIV-PLS13 ,0,0,6,0,4,0,0,
1620,17160,CIV-PLS13 ,0,2019,10,15,6,32,0,
1621,17161,ELE-PLS13 ,0,2019,12,14,5,30,0,
1622,17162,MCT-PLS13 ,0,0,10,5,2,6,0,
1623,17163,MCT-PLS13 ,1,2019,20,22,6,0,0,1F-3
1624,17164,CIV-PLS13 ,0,2019,12,11,5,38,0,
1625,17165,CIV-PLS13 ,0,2019,8,16,6,29,0,
1626,17166,IND-PLS13 ,1,2019,16,25,6,0,0,1F-3
1627,17167,ELE-PLS13 ,0,0,9,11,5,14,0,
1628,17168,MEC-PLS13 ,1,2019,17,24,8,0,0,1F-3
1629,17169,ELE-PLS13 ,0,0,14,11,4,16,0,
1630,17170,ELE-PLS13 ,0,0,0,0,0,0,0,
1631,17171,ELE-PLS13 ,1,2019,14,29,7,0,0,1F-3
1632,17172,MEC-PLS13 ,0,0,0,0,0,0,0,
1633,17173,IND-PLS13 ,0,0,14,7,4,6,0,
1634,17174,ELE-PLS13 ,0,0,15,12,7,20,0,
1635,17175,CIV-PLS13 ,0,2019,15,17,8,0,0,1F-1
1636,17176,MEC-PLS13 ,0,0,0,0,0,0,0,
1637,17177,CIV-PLS13 ,0,0,11,20,3,22,0,
1638,17178,CIV-PLS13 ,1,2019,19,24,0,0,0,1F-2
1639,17179,ELE-PLS13 ,0,2019,16,19,5,0,0,1F-1
1640,17180,ELE-PLS13 ,0,2019,12,25,5,0,0,1F-1
1641,17181,MEC-PLS13 ,1,2019,19,27,8,0,0,1F-4
1642,17182,CIV-PLS13 ,0,0,17,10,5,26,0,
1643,17183,CIV-PLS13 ,0,2019,11,19,5,22,0,
1644,17184,CIV-PLS13 ,0,0,8,11,4,20,0,
1645,17185,CIV-PLS13 ,0,0,0,0,0,0,0,
1646,17186,MEC-PLS13 ,0,0,12,5,6,14,0,
1647,17187,CIV-PLS13 ,1,2019,22,25,9,0,0,1F-5
1648,17188,CIV-PLS13 ,1,2019,16,28,9,0,0,1F-4
1649,17189,CIV-PLS13 ,1,2019,11,0,0,0,0,1F-3
1650,17190,CIV-PLS13 ,0,2019,16,25,5,0,0,1F-1
1651,17191,CIV-PLS13 ,1,2019,11,0,0,0,0,1F-2
1652,17192,IND-PLS13 ,0,0,9,15,5,24,0,
1653,17193,IND-PLS13 ,1,2019,16,25,7,0,0,1F-3
1654,17194,IND-PLS13 ,0,0,8,20,4,18,0,
1655,17195,MEC-PLS13 ,1,2019,19,24,7,0,0,1F-2
1656,17196,MCT-PLS13 ,0,2019,9,21,3,34,0,
1657,17197,ELE-PLS13 ,1,2019,21,29,4,0,0,1F-5
1658,17198,ELE-PLS13 ,0,0,11,17,2,0,0,
1659,17199,CIV-PLS13 ,0,2019,13,27,2,0,0,1F-1
1660,17200,CIV-PLS13 ,0,0,8,12,4,24,0,
1661,17201,MCT-PLS13 ,0,2019,10,18,7,0,0,
1662,17202,CIV-PLS13 ,0,2019,13,26,7,0,0,1F-1
1663,17203,IND-PLS13 ,1,2019,17,22,7,0,0,1F-2
1664,17204,MCT-PLS13 ,0,2019,13,0,0,0,0,1F-1
1665,17205,IND-PLS13 ,0,0,0,0,0,0,0,
1666,17206,CIV-PLS13 ,1,2019,21,28,9,0,0,1F-5
1667,17207,CIV-PLS13 ,0,2019,9,16,8,36,0,
1668,17208,CIV-PLS13 ,0,2019,17,19,7,0,0,1F-1
1669,17209,CIV-PLS13 ,1,2019,17,28,7,0,0,1F-4
1670,17210,CIV-PLS13 ,0,0,13,10,5,20,0,
1671,17211,CIV-PLS13 ,0,2019,15,18,6,0,0,1F-1
1672,17212,MEC-PLS13 ,0,0,11,20,3,22,0,
1673,17213,MCT-PLS13 ,0,0,12,11,4,10,0,
1674,17214,ELE-PLS13 ,1,2019,18,29,8,0,0,1F-5
1675,17215,ELE-PLS13 ,0,0,15,13,3,20,0,
1676,17216,CIV-PLS13 ,0,2019,10,13,10,26,0,
1677,17217,IND-PLS13 ,0,2019,14,21,7,0,0,1F-1
1678,17218,IND-PLS13 ,0,2019,16,12,6,29,0,
1679,17219,ELE-PLS13 ,0,0,12,11,5,18,0,
1680,17220,CIV-PLS13 ,0,0,2,0,5,0,0,
1681,17221,CIV-PLS13 ,1,2019,17,25,8,0,0,1F-3
1682,17222,CIV-PLS13 ,0,0,0,0,3,0,0,
1683,17223,ELE-PLS13 ,0,2019,18,16,8,0,0,1F-1
1684,17224,MCT-PLS13 ,1,2019,22,33,6,0,0,1F-5
1685,17225,CIV-PLS13 ,0,0,13,7,4,16,0,
1686,17226,CIV-PLS13 ,1,2019,17,17,0,0,0,1F-3
1687,17227,MCT-PLS13 ,0,0,7,16,2,22,0,
1688,17228,ELE-PLS13 ,0,0,5,0,2,0,0,
1689,17229,ELE-PLS13 ,0,0,9,3,3,0,0,
1690,17230,MCT-PLS13 ,1,2019,17,22,10,0,0,1F-5
1691,17231,CIV-PLS13 ,1,2019,19,30,8,0,0,1F-4
1692,17232,CIV-PLS13 ,0,2019,15,15,2,50,0,
1693,17233,CIV-PLS13 ,0,2019,13,20,8,0,0,1F-1
1694,17234,IND-PLS13 ,0,2019,15,17,5,0,0,1F-1
1695,17235,CIV-PLS13 ,0,2019,13,22,7,20,0,
1696,17236,CIV-PLS13 ,0,0,11,15,4,22,0,
1697,17237,ELE-PLS13 ,0,2019,10,23,8,26,0,
1698,17238,CIV-PLS13 ,1,2019,20,20,7,0,0,1F-3
1699,17239,ELE-PLS13 ,0,0,9,0,3,0,0,
1700,17240,MCT-PLS13 ,0,2019,16,23,6,0,0,1F-1
1701,17241,MCT-PLS13 ,0,2019,12,19,8,34,0,
1702,17242,CIV-PLS13 ,0,2019,15,9,4,32,0,
1703,17243,MCT-PLS13 ,1,2019,17,31,9,0,0,1F-5
1704,17244,CIV-PLS13 ,0,0,15,10,6,22,0,
1705,17245,CIV-PLS13 ,0,2019,16,24,7,0,0,1F-1
1706,17246,CIV-PLS13 ,0,2019,15,21,7,0,0,1F-1
1707,17247,ELE-PLS13 ,0,0,0,0,0,0,0,
1708,17248,ELE-PLS13 ,1,2019,22,30,8,0,0,1F-5
1709,17249,ELE-PLS13 ,0,0,11,14,4,20,0,
1710,17250,CIV-PLS13 ,0,2019,14,16,6,0,0,1F-1
1711,17251,CIV-PLS13 ,0,0,12,8,8,6,0,
1712,17252,CIV-PLS13 ,0,0,17,13,3,0,0,
1713,17253,CIV-PLS13 ,0,0,7,9,4,0,0,
1714,17254,CIV-PLS13 ,0,0,0,0,0,0,0,
1715,17255,ELE-PLS13 ,0,2019,13,22,5,18,0,
1716,17256,MCT-PLS13 ,1,2019,19,20,5,0,0,1F-3
1717,17257,ELE-PLS13 ,0,2019,7,19,6,32,0,
1718,17258,CIV-PLS13 ,0,0,0,0,4,0,0,
1719,17259,MEC-PLS13 ,1,2019,24,30,9,0,0,1F-5
1720,17260,MCT-PLS13 ,0,0,0,0,0,0,0,
1721,17261,CIV-PLS13 ,0,0,10,13,3,16,0,
1722,17262,IND-PLS13 ,0,0,12,18,4,18,0,
1723,17263,CIV-PLS13 ,0,0,9,3,2,0,0,
1724,17264,MCT-PLS13 ,0,2019,10,22,6,0,0,1F-1
1725,17265,MCT-PLS13 ,0,0,0,0,2,0,0,
1726,17266,ELE-PLS13 ,0,2019,18,19,6,0,0,1F-1
1727,17267,IND-PLS13 ,0,2019,14,21,8,0,0,1F-1
1728,17268,ELE-PLS13 ,0,0,10,14,6,16,0,
1729,17269,ELE-PLS13 ,0,0,16,14,4,0,0,
1730,17270,IND-PLS13 ,0,0,4,4,5,0,0,
1731,17271,MCT-PLS13 ,0,0,10,8,6,20,0,
1732,17272,CIV-PLS13 ,0,2019,13,22,9,0,0,1F-1
1733,17273,CIV-PLS13 ,0,2019,15,18,7,0,0,1F-1
1734,17274,CIV-PLS13 ,1,2019,13,30,7,0,0,1F-3
1735,17275,ELE-PLS13 ,0,0,6,0,5,0,0,
1736,17276,CIV-PLS13 ,0,0,13,13,7,16,0,
1737,17277,CIV-PLS13 ,1,2019,14,27,7,0,0,1F-3
1738,17278,ELE-PLS13 ,0,0,12,13,6,8,0,
1739,17279,ELE-PLS13 ,0,2019,11,23,7,0,0,1F-1
1740,17280,ELE-PLS13 ,1,2019,16,27,3,0,0,1F-3
1741,17281,ELE-PLS13 ,0,0,12,10,6,20,0,
1742,17282,ELE-PLS13 ,0,0,7,11,6,16,0,
1743,17283,CIV-PLS13 ,0,2019,14,22,8,0,0,1F-1
1744,17284,ELE-PLS13 ,0,2019,6,21,4,32,0,
1745,17285,CIV-PLS13 ,0,0,9,10,4,26,0,
1746,17286,ELE-PLS13 ,0,0,5,10,4,20,0,
1747,17287,CIV-PLS13 ,0,0,4,6,2,0,0,
1748,17288,CIV-PLS13 ,0,0,12,18,4,20,0,
1749,17289,CIV-PLS13 ,1,2019,19,21,9,0,0,1F-3
1750,17290,MCT-PLS13 ,1,2019,13,16,6,0,0,1F-2
1751,17291,ELE-PLS13 ,1,2019,14,28,8,0,0,1F-2
1752,17292,CIV-PLS13 ,0,2019,8,0,0,0,0,1F-1
1753,17293,IND-PLS13 ,0,0,0,0,3,0,0,
1754,17294,CIV-PLS13 ,0,2019,12,17,6,0,0,1F-1
1755,17295,CIV-PLS13 ,0,2019,18,9,8,6,0,
1756,17296,MCT-PLS13 ,0,0,11,7,3,18,0,
1757,17297,CIV-PLS13 ,0,0,17,14,3,28,0,
1758,17298,CIV-PLS13 ,0,0,13,15,6,16,0,
1759,17299,CIV-PLS13 ,0,0,13,14,6,18,0,
1760,17300,CIV-PLS13 ,1,2019,18,25,6,0,0,1F-3
1761,17301,ELE-PLS13 ,0,0,5,12,7,14,0,
1762,17302,CIV-PLS13 ,0,2019,19,24,6,0,0,1F-1
1763,17303,ELE-PLS13 ,0,0,0,0,3,0,0,
1764,17304,ELE-PLS13 ,0,2019,8,26,2,0,0,1F-1
1765,17305,ELE-PLS13 ,0,2019,10,20,8,0,0,1F-1
1766,17306,CIV-PLS13 ,1,2019,18,23,8,0,0,1F-3
1767,17307,CIV-PLS13 ,0,0,8,21,5,24,0,
1768,17308,CIV-PLS13 ,0,0,13,10,6,0,0,
1769,17309,MCT-PLS13 ,0,2019,11,24,5,26,0,
1770,17310,CIV-PLS13 ,0,0,9,0,2,0,0,
1771,17311,ELE-PLS13 ,0,0,7,16,5,18,0,
1772,17312,MCT-PLS13 ,0,2019,17,21,5,0,0,1F-1
1773,17313,IND-PLS13 ,0,2019,9,27,3,0,0,
1774,17314,CIV-PLS13 ,1,2019,17,18,8,0,0,1F-2
1775,17315,MCT-PLS13 ,0,0,11,14,6,14,0,
1776,17316,MCT-PLS13 ,0,0,7,8,2,0,0,
1777,17317,CIV-PLS13 ,0,0,10,10,4,8,0,
1778,17318,MCT-PLS13 ,1,2019,13,31,8,0,0,1F-4
1779,17319,CIV-PLS13 ,0,2019,0,0,0,0,0,
1780,17320,IND-PLS13 ,0,0,15,8,2,0,0,
1781,17321,MCT-PLS13 ,0,0,0,0,1,0,0,
1782,17322,CIV-PLS13 ,0,0,12,9,4,26,0,
1783,17323,IND-PLS13 ,0,0,11,12,2,16,0,
1784,17324,ELE-PLS13 ,1,2019,17,31,8,0,0,1F-5
1785,17325,CIV-PLS13 ,0,2019,14,26,7,0,0,1F-1
1786,17326,ELE-PLS13 ,0,2019,0,0,0,0,0,1F-1
1787,17327,MCT-PLS13 ,0,0,12,0,3,0,0,
1788,17328,ELE-PLS13 ,0,2019,13,20,4,0,0,1F-1
1789,17329,ELE-PLS13 ,0,2019,10,27,6,0,0,1F-1
1790,17330,ELE-PLS13 ,0,2019,6,24,5,0,0,1F-1
1791,17331,CIV-PLS13 ,0,2019,16,19,6,12,0,
1792,17332,MCT-PLS13 ,0,0,7,0,1,0,0,
1793,17333,CIV-PLS13 ,0,0,5,0,5,0,0,
1794,17334,ELE-PLS13 ,1,2019,20,23,0,0,0,1F-3
1795,17335,MCT-PLS13 ,0,2019,5,0,0,0,0,
1796,17336,CIV-PLS13 ,0,2019,13,15,3,32,0,
1797,17337,ELE-PLS13 ,0,2019,18,23,4,0,0,1F-1
1798,17338,ELE-PLS13 ,0,0,8,0,3,0,0,
1799,17339,MCT-PLS13 ,0,2019,12,14,0,0,0,
1800,17340,CIV-PLS13 ,0,0,8,12,3,28,0,
1801,17341,CIV-PLS13 ,0,2019,15,18,10,24,0,
1802,17342,CIV-PLS13 ,0,2019,15,16,6,0,0,1F-1
1803,17343,IND-PLS13 ,0,0,10,1,2,0,0,
1804,17344,ELE-PLS13 ,0,2019,16,14,5,0,0,1F-1
1805,17345,MCT-PLS13 ,0,2019,9,0,0,20,0,
1806,17346,MCT-PLS13 ,1,2019,18,29,8,0,0,1F-5
1807,17347,CIV-PLS13 ,0,2019,12,9,8,30,0,
1808,17348,CIV-PLS13 ,0,0,0,0,4,0,0,
1809,17349,ELE-PLS13 ,1,2019,19,29,7,0,0,1F-4
1810,17350,CIV-PLS13 ,0,0,4,2,4,0,0,
1811,17351,ELE-PLS13 ,1,2019,18,29,9,0,0,1F-3
1812,17352,ELE-PLS13 ,0,2019,0,0,0,0,0,1F-1
1813,17353,CIV-PLS13 ,0,2019,0,0,0,0,0,
1814,17354,MEC-PLS13 ,0,0,11,4,3,12,0,
1815,17355,MCT-PLS13 ,0,2019,9,25,6,0,0,1F-1
1816,17356,CIV-PLS13 ,0,0,9,23,2,0,0,
1817,17357,CIV-PLS13 ,0,0,13,11,4,24,0,
1818,17358,MCT-PLS13 ,0,2019,16,23,5,0,0,1F-1
1819,17359,ELE-PLS13 ,1,2019,16,26,8,0,0,1F-4
1820,17360,ELE-PLS13 ,0,0,10,15,5,0,0,
1821,17361,ELE-PLS13 ,0,0,11,14,4,0,0,
1822,17362,MCT-PLS13 ,0,2019,12,24,4,0,0,1F-1
1823,17363,CIV-PLS13 ,1,2019,17,29,0,0,0,1F-4
1824,17364,CIV-PLS13 ,0,0,14,13,4,10,0,
1825,17365,ELE-PLS13 ,0,0,13,12,2,22,0,
1826,17366,IND-PLS13 ,0,2019,14,14,5,32,0,
1827,17367,ELE-PLS13 ,1,2019,18,23,6,0,0,1F-3
1828,17368,MCT-PLS13 ,0,0,7,0,8,0,0,
1829,17369,ELE-PLS13 ,0,0,10,1,7,0,0,
1830,17370,ELE-PLS13 ,0,2019,12,22,4,0,0,1F-1
1831,17371,ELE-PLS13 ,0,2019,11,23,8,0,0,1F-1
1832,17372,CIV-PLS13 ,0,2019,5,0,0,0,0,1F-1
1833,17373,CIV-PLS13 ,1,2019,20,21,7,0,0,1F-3
1834,17374,ELE-PLS13 ,0,2019,14,19,6,0,0,1F-1
1835,17375,CIV-PLS13 ,0,0,12,11,4,14,0,
1836,17376,CIV-PLS13 ,1,2019,14,28,0,0,0,1F-2
1837,17377,ELE-PLS13 ,0,2019,10,28,5,0,0,1F-1
1838,17378,IND-PLS13 ,0,0,10,10,4,10,0,
1839,17379,IND-PLS13 ,0,2019,11,20,6,0,0,1F-1
1840,17380,ELE-PLS13 ,0,0,4,0,1,0,0,
1841,17381,MCT-PLS13 ,0,0,6,0,2,0,0,
1842,17382,ELE-PLS13 ,0,0,0,0,0,0,0,
1843,17383,ELE-PLS13 ,0,2019,11,20,8,0,0,1F-1
1844,17384,MCT-PLS13 ,0,0,13,16,4,18,0,
1845,17385,ELE-PLS13 ,0,2019,21,31,8,0,0,
1846,17386,ELE-PLS13 ,0,0,6,0,4,0,0,
1847,17387,MCT-PLS13 ,0,0,2,0,2,0,0,
1848,17388,CIV-PLS13 ,0,0,9,9,7,24,0,
1849,17389,CIV-PLS13 ,0,2019,12,19,8,0,0,1F-1
1850,17390,ELE-PLS13 ,0,2019,16,30,6,0,0,1F-1
1851,17391,CIV-PLS13 ,0,0,3,10,2,0,0,
1852,17392,IND-PLS13 ,0,0,9,0,4,0,0,
1853,17393,CIV-PLS13 ,1,2019,20,28,2,0,0,1F-3
1854,17394,CIV-PLS13 ,0,2019,13,5,8,27,0,
1855,17395,MCT-PLS13 ,1,2019,18,28,8,0,0,1F-4
1856,17396,CIV-PLS13 ,0,0,11,13,4,16,0,
1857,17397,MCT-PLS13 ,0,0,6,16,2,24,0,
1858,17398,CIV-PLS13 ,1,2019,15,25,5,0,0,1F-2
1859,17399,CIV-PLS13 ,0,2019,14,17,6,0,0,1F-1
1860,17400,CIV-PLS13 ,0,0,10,11,5,18,0,
1861,17401,CIV-PLS13 ,0,2019,14,19,4,0,0,1F-1
1862,17402,MCT-PLS13 ,0,2019,14,21,4,0,0,1F-1
1863,17403,CIV-PLS13 ,1,2019,19,28,8,0,0,1F-4
1864,17404,CIV-PLS13 ,0,2019,12,20,6,0,0,1F-1
1865,17405,CIV-PLS13 ,1,2019,11,28,7,0,0,1F-3
1866,17406,ELE-PLS13 ,0,0,2,0,3,0,0,
1867,17407,IND-PLS13 ,0,0,5,0,6,0,0,
1868,17408,ELE-PLS13 ,1,2019,17,27,5,0,0,1F-3
1869,17409,CIV-PLS13 ,0,0,7,0,3,0,0,
1870,17410,MEC-PLS13 ,0,0,16,7,4,20,0,
1871,17411,CIV-PLS13 ,0,0,1,0,2,0,0,
1872,17412,MCT-PLS13 ,0,0,8,7,6,22,0,
1873,17413,CIV-PLS13 ,0,2019,13,23,4,0,0,1F-1
1874,17414,CIV-PLS13 ,1,2019,15,27,9,0,0,1F-3
1875,17415,ELE-PLS13 ,0,2019,10,28,4,0,0,1F-1
1876,17416,ELE-PLS13 ,0,0,12,17,2,26,0,
1877,17417,ELE-PLS13 ,0,2019,10,26,5,0,0,1F-1
1878,17418,CIV-PLS13 ,0,2019,16,16,7,24,0,
1879,17419,CIV-PLS13 ,0,2019,13,19,5,0,0,1F-1
1880,17420,CIV-PLS13 ,1,2019,17,28,8,0,0,1F-3
1881,17421,CIV-PLS13 ,1,2019,18,24,7,0,0,1F-3
1882,17422,ELE-PLS13 ,0,0,11,8,5,18,0,
1883,17423,ELE-PLS13 ,0,0,15,10,4,0,0,
1884,17424,CIV-PLS13 ,0,0,5,0,3,0,0,
1885,17425,CIV-PLS13 ,0,0,7,21,4,20,0,
1886,17426,CIV-PLS13 ,0,0,0,3,4,0,0,
1887,17427,IND-PLS13 ,0,2019,12,16,8,0,0,1F-1
1888,17428,CIV-PLS13 ,0,0,15,16,3,24,0,
1889,17429,ELE-PLS13 ,1,2019,11,22,10,0,0,1F-2
1890,17430,CIV-PLS13 ,0,0,5,0,1,0,0,
1891,17431,CIV-PLS13 ,0,2019,0,0,0,0,0,
1892,17432,CIV-PLS13 ,0,0,9,11,3,22,0,
1893,17433,CIV-PLS13 ,0,2019,12,20,3,0,0,1F-1
1894,17434,CIV-PLS13 ,0,0,0,0,2,0,0,
1895,17435,CIV-PLS13 ,1,2019,22,26,8,0,0,1F-5
1896,17436,CIV-PLS13 ,0,2019,9,22,5,0,0,1F-1
